order_no	req_pu_date	customer	origin	destination	revenue	cost	margin	distance_km	revenue_per_km	cost_per_km	margin_per_km
22554	2024-11-14	CAPMATIC	MONTREAL,PQ	MONTREAL-NORD,PQ	450.0	350.0	100.0	5.917344369934924	76.0476	59.1482	16.8995
22555	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22556	2024-11-12	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22557	2024-11-12	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22558	2024-11-14	EMBALLAGES AT	MIRABEL,PQ	ST-OMER,PQ	875.0	650.0	225.0	780.8683841999772	1.1205	0.8324	0.2881
22559	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22560	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22561	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22562	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22563	2024-11-13	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22564	2024-11-14	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22565	2024-11-14	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22566	2024-11-14	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22567	2024-11-14	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22568	2024-11-14	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22569	2024-11-15	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22570	2024-11-15	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22571	2024-11-15	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22572	2024-11-15	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22573	2024-11-15	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22574	2024-11-11	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	16.2226435584249	9.2463	6.1642	3.0821
22575	2024-11-12	SCOTTS DELHI	CONCORD,ON	DORVAL,PQ	985.0	775.0	210.0	586.0053921984259	1.6809	1.3225	0.3584
22576	2024-11-12	EMBALLAGES AT	HELENA,AL	MIRABEL,PQ	750.0	650.0	100.0	2106.4688631183944	0.356	0.3086	0.0475
22577	2024-11-14	SCOTTS DELHI			1350.0	1050.0	300.0				
22578	2024-11-14	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22579	2024-11-18	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22580	2024-11-18	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22581	2024-11-18	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22582	2024-11-18	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22583	2024-11-18	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22584	2024-11-19	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22585	2024-11-19	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22586	2024-11-19	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22587	2024-11-19	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22588	2024-11-19	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22589	2024-11-20	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22590	2024-11-20	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22591	2024-11-20	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22592	2024-11-20	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22593	2024-11-20	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22594	2024-11-21	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22595	2024-11-21	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22596	2024-11-21	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22597	2024-11-21	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22598	2024-11-21	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22599	2024-11-13	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22600	2024-11-13	EMBALLAGES AT	MIRABEL,PQ	AMOS,PQ	750.0	550.0	200.0	535.1762720094367	1.4014	1.0277	0.3737
22601	2024-11-18	CAPMATIC			4800.0	4000.0	800.0				
22602	2024-11-13	SCOTTS CANADA LTD			1050.0	850.0	200.0				
22603	2024-11-19	SCOTTS CANADA LTD			1500.0	1100.0	400.0				
22604	2024-11-21	SCOTTS CANADA LTD			1300.0	1050.0	250.0				
22605	2024-11-19	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22606	2024-11-19	CAPMATIC	FAIRFIELD,NJ	MONTREAL-NORD,PQ	1975.0	1700.0	275.0	633.756284243238	3.1163	2.6824	0.4339
22607	2024-11-19	CAPMATIC	FAIRFIELD,NJ	MONTREAL-NORD,PQ	1975.0	1700.0	275.0	633.756284243238	3.1163	2.6824	0.4339
22608	2024-11-18	SCOTTS CANADA LTD	LACHINE,PQ	DELHI,ON	975.0	750.0	225.0	738.0103549207273	1.3211	1.0162	0.3049
22609	2024-11-18	SCOTTS CANADA LTD			1050.0	850.0	200.0				
22610	2024-11-18	SCOTTS CANADA LTD			1200.0	950.0	250.0				
22611	2024-11-18	SCOTTS DELHI			1350.0	1050.0	300.0				
22612	2024-11-18	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22613	2024-11-20	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22614	2024-11-20	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22615	2024-11-19	SCOTTS CANADA LTD	MIRAMICHI,NB	DELHI,ON	325.0	261.21	63.79	1516.661	0.2143	0.1722	0.0421
22616	2024-11-26	SCOTTS CANADA LTD			1500.0	1100.0	400.0				
22617	2024-11-29	SCOTTS CANADA LTD			1300.0	1050.0	250.0				
22618	2024-11-22	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22619	2024-11-22	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22620	2024-11-22	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22621	2024-11-22	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22622	2024-11-22	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22623	2024-11-27	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22624	2024-11-25	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22625	2024-11-25	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22626	2024-11-25	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22627	2024-11-25	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22628	2024-11-25	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22629	2024-11-26	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22630	2024-11-26	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22631	2024-11-26	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22632	2024-11-26	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22633	2024-11-26	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22634	2024-11-27	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22635	2024-11-27	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22636	2024-11-27	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22637	2024-11-27	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22638	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22639	2024-11-21	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0	18.765	11.9904	6.9278	5.0626
22640	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22641	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22642	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22643	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22644	2024-11-28	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22645	2024-11-29	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22646	2024-11-29	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1400.0	350.0	659.857	2.6521	2.1217	0.5304
22647	2024-11-29	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22648	2024-11-29	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22649	2024-11-29	SCOTTS DELHI	DELHI,ON	L'ORIGNAL,ON	1750.0	1450.0	300.0	659.857	2.6521	2.1974	0.4546
22650	2024-11-22	SCOTTS DELHI			345.0	272.14	72.86				
22651	2024-11-22	EMBALLAGES AT	DAYTON,NJ	MIRABEL,PQ	1325.0	1100.0	225.0	703.4850782406954	1.8835	1.5636	0.3198
22652	2024-11-21	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22653	2024-11-27	EMBALLAGES AT			700.0	525.0	175.0				
22654	2024-11-22	SCOTTS CANADA LTD			485.0	375.0	110.0				
22655	2024-11-25	SCOTTS CANADA LTD			1500.0	1300.0	200.0				
22656	2024-11-22	DEXTER	LONGUEUIL,PQ	BRANTFORD,ON	975.0	800.0	175.0	724.2492212634752	1.3462	1.1046	0.2416
22657	2024-11-25	SCOTTS CANADA LTD			1050.0	850.0	200.0				
22658	2024-11-25	SCOTTS CANADA LTD			1050.0	850.0	200.0				
22659	2024-11-27	CAPMATIC			7250.0	6500.0	750.0				
22661	2024-11-26	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0	18.765	11.9904	6.9278	5.0626
22662	2024-12-07	CAPMATIC	LAS VEGAS,NV	MONTREAL-NORD,PQ	8495.0	7300.0	1195.0	4331.042073528274	1.9614	1.6855	0.2759
22663	2024-11-26	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22664	2024-11-26	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22665	2024-12-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22666	2024-11-29	SCOTTS CANADA LTD			1350.0	1000.0	350.0				
22667	2024-12-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22668	2024-12-05	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22669	2024-12-03	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22670	2024-12-04	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22671	2024-11-28	SCOTTS CANADA LTD	LACHINE,PQ	WINNIPEG,MB	725.0	550.0	175.0	2179.156608557369	0.3327	0.2524	0.0803
22672	2024-12-02	SCOTTS CANADA LTD			1200.0	1000.0	200.0				
22673	2024-12-04	SCOTTS CANADA LTD			1450.0	1100.0	350.0				
22674	2024-12-04	EMBALLAGES AT	MIRABEL,PQ	NEW YORK,NY	1450.0	999.5	450.5	661.9192734185226	2.1906	1.51	0.6806
22675	2024-12-11	EMBALLAGES AT	NEW YORK,NY	MIRABEL,PQ	1500.0	999.61	500.39	661.9192734185226	2.2661	1.5102	0.756
22676	2024-12-04	CAPMATIC			225.0	130.0	95.0				
22677	2024-12-04	SCOTTS DELHI			1350.0	1050.0	300.0				
22678	2024-12-10	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1000.0	300.0	925.469	1.4047	1.0805	0.3242
22679	2024-12-11	SCOTTS QUALI-GRO	MIRAMICHI,NB	L'ORIGNAL,ON	1300.0	1100.0	200.0	925.469	1.4047	1.1886	0.2161
22680	2024-12-12	SCOTTS CANADA LTD			1500.0	1100.0	400.0				
22681	2024-12-13	SCOTTS CANADA LTD			1200.0	900.0	300.0				
22682	2024-12-05	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	275.0	150.0	125.0	16.2226435584249	16.9516	9.2463	7.7053
22683	2024-12-05	SCOTTS CANADA LTD	LACHINE,PQ	DELHI,ON	1050.0	900.0	150.0	738.0103549207273	1.4227	1.2195	0.2032
22684	2024-12-05	CAPMATIC	ST-LAURENT,PQ	MONTREAL-NORD,PQ	150.0	90.0	60.0	16.2226435584249	9.2463	5.5478	3.6985
22685	2024-12-05	EMBALLAGES AT	MIRABEL,PQ	WEST BRANCH,NB	775.0	575.0	200.0	850.9867380578523	0.9107	0.6757	0.235
22686	2024-12-06	CAPMATIC	DORVAL,PQ	MONTREAL-NORD,PQ	150.0	100.0	50.0	43.72	3.4309	2.2873	1.1436
22688	2024-12-06	EMBALLAGES AT	HAYWARD,CA	MIRABEL,PQ	955.0	700.0	255.0	4836.613276594207	0.1975	0.1447	0.0527
22689	2024-12-09	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	130.0	95.0	18.765	11.9904	6.9278	5.0626
22690	2024-12-09	ENGRAIS McINNES	STANSTEAD,PQ	CHARLESBOURG,PQ	650.0	530.0	120.0	258.3983547635267	2.5155	2.0511	0.4644
22691	2024-12-10	SCOTTS DELHI	DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	732.0282622432337	1.6393	1.2978	0.3415
22692	2024-12-16	SCOTTS CANADA LTD			1300.0	1000.0	300.0				
22693	2024-12-17	SCOTTS CANADA LTD			1300.0	1000.0	300.0				
22694	2024-12-19	SCOTTS CANADA LTD			1300.0	1000.0	300.0				
22695	2024-12-11	SCOTTS CANADA LTD	LACHINE,PQ	WINNIPEG,MB	965.0	825.0	140.0	2179.156608557369	0.4428	0.3786	0.0642
22696	2024-12-12	SCOTTS CANADA LTD	LACHINE,PQ	MIRAMICHI,NB	625.0	450.0	175.0	784.0790513034952	0.7971	0.5739	0.2232
22697	2024-12-12	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	100.0	125.0	18.765	11.9904	5.3291	6.6613
22698	2024-12-16	SCOTTS DELHI			1350.0	1050.0	300.0				
22699	2024-12-17	SCOTTS DELHI			1350.0	1050.0	300.0				
22700	2024-12-18	SCOTTS DELHI			1350.0	1050.0	300.0				
22701	2024-12-13	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	225.0	100.0	125.0	18.765	11.9904	5.3291	6.6613
22702	2024-12-16	DVOLU	BOUCHERVILLE,PQ	MONTREAL,PQ	450.0	325.0	125.0	15.224069313193391	29.5585	21.3478	8.2107
22703	2024-12-17	CAPMATIC	BOUCHERVILLE,PQ	MONTREAL-NORD,PQ	250.0	145.0	105.0	18.765	13.3227	7.7272	5.5955
22704	2024-12-16	SCOTTS DELHI	DELHI,ON	MIRAMICHI,NB	395.0	227.47	167.53	1514.446	0.2608	0.1502	0.1106
22706	2024-12-16	SCOTTS CANADA LTD	LACHINE,PQ	DELHI,ON	1200.0	900.0	300.0	738.0103549207273	1.626	1.2195	0.4065
22707	2024-12-17	SCOTTS CANADA LTD	LACHINE,PQ	L'ORIGNAL,ON	750.0	550.0	200.0	94.788	7.9124	5.8024	2.11
22708	2024-12-18	SCOTTS DELHI	DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	732.0282622432337	1.6393	1.2978	0.3415
22709	2024-12-18	SCOTTS DELHI	DELHI,ON	DORVAL,PQ	1200.0	950.0	250.0	732.0282622432337	1.6393	1.2978	0.3415
22710	2024-12-19	SCOTTS CANADA LTD	WINNIPEG,MB	LACHINE,PQ	1025.0	825.0	200.0	2179.156608557369	0.4704	0.3786	0.0918
22730	2024-12-18	LICAFLEX	LACHINE,PQ	WINNIPEG,MB	965.0	0.0	965.0	2179.156608557369	0.4428	0.0	0.4428
None		nan			967024.16	789612.1	177412.06				
None		nan					0.0				
